DATE,STEENBRAS No.1,THEEWATERS-KLOOF,NEWLANDS,WYNBERG,CONSTANTIA NEK,STEENBRAS,WEMMERSHOEK,STEENBRAS No.2,STEENBRAS No.3,Day,Month,Year
01-Aug-12,0,0,0,0,0,2,0,,,1,8,2012
02-Aug-12,0,0,0,0,0,1.5,0,,,2,8,2012
03-Aug-12,0,0,0,0,0,1,0,,,3,8,2012
04-Aug-12,5,0,1,1.1,1.5,0,0,,,4,8,2012
05-Aug-12,33,15.2,12.8,6.8,15,0,0,,,5,8,2012
06-Aug-12,19.5,33.4,3.5,16.4,6,0,0,,,6,8,2012
07-Aug-12,6.5,0,0.6,0,0,0.5,0,,,7,8,2012
08-Aug-12,0,0,0,0,0,1.5,0,,,8,8,2012
09-Aug-12,0,0,0,0,0,1.5,0,,,9,8,2012
10-Aug-12,19.1,19.9,33,40,48,1.1,0,,,10,8,2012
11-Aug-12,15,12.4,18.5,46.7,10,0,0,,,11,8,2012
12-Aug-12,0.1,0,1,0,0,0.6,0,,,12,8,2012
13-Aug-12,0,0,0,0,0,1.5,0,,,13,8,2012
14-Aug-12,9.5,21,6.9,20,15.1,0.5,0,,,14,8,2012
15-Aug-12,21,9.7,24,20.3,10,0,0,,,15,8,2012
16-Aug-12,9.3,0,12,15.2,17,0,0,,,16,8,2012
17-Aug-12,0,0,0,0,0,1.5,0,,,17,8,2012
18-Aug-12,0,0,0,0,0,1.5,0,,,18,8,2012
19-Aug-12,21.7,3.2,37,19,27,0.7,0,,,19,8,2012
20-Aug-12,0,0,0,0,0,2,0,,,20,8,2012
21-Aug-12,3.3,1,10,6,17,0.3,0,,,21,8,2012
22-Aug-12,1.5,0,0,0,2,2,0,,,22,8,2012
23-Aug-12,0,0,0,0,0,1.5,0,,,23,8,2012
24-Aug-12,3.7,0,11,16.5,9,0,0,,,24,8,2012
25-Aug-12,5,13.1,28.5,18,14.5,1,0,,,25,8,2012
26-Aug-12,0.3,0,8,0.4,8,0.3,0,,,26,8,2012
27-Aug-12,0,0,0,0,0,1.5,0,,,27,8,2012
28-Aug-12,0,0,0,0,0,1.5,0,,,28,8,2012
29-Aug-12,0,0,0,0,0,2,0,,,29,8,2012
30-Aug-12,0,0,0,0,0,2,0,,,30,8,2012
31-Aug-12,16.7,15,25.5,43.5,20,0,0,,,31,8,2012
01-Sep-12,0,0,0,0,0,0,0,,,1,9,2012
02-Sep-12,0.5,0,0.5,0,4,1.5,0,,,2,9,2012
03-Sep-12,0,0,0,0,0,3,0,,,3,9,2012
04-Sep-12,0,0,0,0,0,3,0,,,4,9,2012
05-Sep-12,0,0,0,0,0,2,0,,,5,9,2012
06-Sep-12,0,0,0,0,0,2,0,,,6,9,2012
07-Sep-12,0,0,0,0,0,3,0,,,7,9,2012
08-Sep-12,0.5,0,0.2,0,1,2.5,0,,,8,9,2012
09-Sep-12,26.7,0,32,19.8,4.9,0.7,0,,,9,9,2012
10-Sep-12,0,0,0,0,0,2,0,,,10,9,2012
11-Sep-12,0,0,0,0,0,2.5,0,,,11,9,2012
12-Sep-12,0,0,1,0.7,2,2.5,0,,,12,9,2012
13-Sep-12,7.3,0,7,4.2,9,1.3,0,,,13,9,2012
14-Sep-12,0,0,0,0,0,3,0,,,14,9,2012
15-Sep-12,0,0,0,0,0,3,0,,,15,9,2012
16-Sep-12,0,0,0,0,0,3.5,0,,,16,9,2012
17-Sep-12,0,0,1,0.6,3,3,0,,,17,9,2012
18-Sep-12,5.4,0,6,3,3,2.9,0,,,18,9,2012
19-Sep-12,0,0,0,0,0,3,0,,,19,9,2012
20-Sep-12,16,4.8,28,16,17,0.5,0,,,20,9,2012
21-Sep-12,13.9,19,19.5,0,8,0.4,0,,,21,9,2012
22-Sep-12,0.3,0,1,0,0,2.3,0,,,22,9,2012
23-Sep-12,8.5,0,39,25.5,14,0,0,,,23,9,2012
24-Sep-12,0,0,0,0,0,1.5,0,,,24,9,2012
25-Sep-12,0,0,0,0,0,2,0,,,25,9,2012
26-Sep-12,15.3,0,16,18,26,1.3,0,,,26,9,2012
27-Sep-12,35.8,30.5,19,15,25,0.3,0,,,27,9,2012
28-Sep-12,4,4.5,2.5,0.9,3,2,0,,,28,9,2012
29-Sep-12,0,0,1,0,0,2,0,,,29,9,2012
30-Sep-12,0,0,0,0,0,2,0,,,30,9,2012
01-Oct-12,0,0,0,0,0,2,0,,,1,10,2012
02-Oct-12,0,0,0,0,0,3,0,,,2,10,2012
03-Oct-12,8,1.3,8,4.5,8,1,0,,,3,10,2012
04-Oct-12,3,0,4.5,2.5,9,0,0,,,4,10,2012
05-Oct-12,0,0,0,0,0,3,0,,,5,10,2012
06-Oct-12,2.9,0,4,2.8,6.5,2.4,0,,,6,10,2012
07-Oct-12,0.5,0,1,0.5,0,3.5,0,,,7,10,2012
08-Oct-12,0.9,3.3,0,0,0,3.9,0,,,8,10,2012
09-Oct-12,0.1,0,0,0,0,3.1,0,,,9,10,2012
10-Oct-12,0,0,0,0,0,4.5,0,,,10,10,2012
11-Oct-12,0,0,0,0,0,3.5,0,,,11,10,2012
12-Oct-12,0,0,0,0,0,3,0,,,12,10,2012
13-Oct-12,0,0,0,0,0,7,0,,,13,10,2012
14-Oct-12,0.2,7,0,0,0,5.2,0,,,14,10,2012
15-Oct-12,1,0,0,0,0,5,0,,,15,10,2012
16-Oct-12,0.3,4.3,0,0,0,4.3,0,,,16,10,2012
17-Oct-12,0,18.4,0,0,0,4,0,,,17,10,2012
18-Oct-12,35,13.4,5,6.1,12,2,0,,,18,10,2012
19-Oct-12,50.5,22.5,12,0,36,1.5,0,,,19,10,2012
20-Oct-12,10.3,12,0,0,0,0.3,0,,,20,10,2012
21-Oct-12,3,4.1,0,0,0,1,0,,,21,10,2012
22-Oct-12,0,2.2,0,0,0,4,0,,,22,10,2012
23-Oct-12,0,0,0,0,0,4.5,0,,,23,10,2012
24-Oct-12,0,0,0,0,0,8.5,0,,,24,10,2012
25-Oct-12,3.3,0,0,0,0,3.3,0,,,25,10,2012
26-Oct-12,5.9,3,3,0,0,4.9,0,,,26,10,2012
27-Oct-12,0,0,0,0,0,5.5,0,,,27,10,2012
28-Oct-12,0,0,0.1,0,0,5.5,0,,,28,10,2012
29-Oct-12,0,0,0,0,0,5.5,0,,,29,10,2012
30-Oct-12,0,0,0,0,0,4.5,0,,,30,10,2012
31-Oct-12,0,0,0,0,0,8,0,,,31,10,2012
01-Nov-12,0,0,0,0,0,8,0,,,1,11,2012
02-Nov-12,0,0,0,0,0,6,0,,,2,11,2012
03-Nov-12,0,0,0,0,0,8,0,,,3,11,2012
04-Nov-12,0,0,0,0,0,2.5,0,,,4,11,2012
05-Nov-12,0,0,0,0,0,0,0,,,5,11,2012
06-Nov-12,0,0,0,0,0,4.5,0,,,6,11,2012
07-Nov-12,0,0,0,0,0,7,0,,,7,11,2012
08-Nov-12,0,0,0,0,0,8.5,0,,,8,11,2012
09-Nov-12,0,0,0,0,0,7,0,,,9,11,2012
10-Nov-12,0,0,0,0,0,5.5,0,,,10,11,2012
11-Nov-12,1,0,0,0,0,4.5,0,,,11,11,2012
12-Nov-12,1.6,0,5,0,0,3.6,0,,,12,11,2012
13-Nov-12,0,0,0,0,0,6,0,,,13,11,2012
14-Nov-12,0,0,0,0,0,6,0,,,14,11,2012
15-Nov-12,0,0,0,0,0,5,0,,,15,11,2012
16-Nov-12,8.2,0,6.5,1,0,3.2,0,,,16,11,2012
17-Nov-12,0,0,0,0,0,8,0,,,17,11,2012
18-Nov-12,0,0,0,0,0,5,0,,,18,11,2012
19-Nov-12,0,0,0,0,0,5,0,,,19,11,2012
20-Nov-12,3.3,0,10,0.5,9,3.8,0,,,20,11,2012
21-Nov-12,0,0,0,0,0,7,0,,,21,11,2012
22-Nov-12,0,0,0,0,0,8.5,0,,,22,11,2012
23-Nov-12,18.6,0,16,0,9,5.6,0,,,23,11,2012
24-Nov-12,7.5,0,5,3.5,3,3.5,0,,,24,11,2012
25-Nov-12,0,0,0,0,0,4.5,0,,,25,11,2012
26-Nov-12,0,0,0,0,0,7,0,,,26,11,2012
27-Nov-12,0,0,0,0,0,9.5,0,,,27,11,2012
28-Nov-12,0,0,0,0,0,8.5,0,,,28,11,2012
29-Nov-12,0,2.3,0,0,0,4,0,,,29,11,2012
30-Nov-12,0,0,0,0,0,13,0,,,30,11,2012
01-Dec-12,0,0,0,0,0,6,0,,,1,12,2012
02-Dec-12,0,0,0,0,0,3.5,0,,,2,12,2012
03-Dec-12,0,0,0,0,0,2.5,0,,,3,12,2012
04-Dec-12,0,0,0,0,0,5.5,0,,,4,12,2012
05-Dec-12,0,0,0,0,0,9,0,,,5,12,2012
06-Dec-12,0,0,0,0,0,6.5,0,,,6,12,2012
07-Dec-12,0,0,0,0,0,7,0,,,7,12,2012
08-Dec-12,0,0,0,0,0,7.5,0,,,8,12,2012
09-Dec-12,0.6,0,0,0,0,8.1,0,,,9,12,2012
10-Dec-12,0,0,0,0,0,8.5,0,,,10,12,2012
11-Dec-12,0,0,0,0,0,9.5,0,,,11,12,2012
12-Dec-12,0,0,0,0,0,9,0,,,12,12,2012
13-Dec-12,0,0,0,0,0,9.5,0,,,13,12,2012
14-Dec-12,0,0,0,0,0,5,0,,,14,12,2012
15-Dec-12,0,0,0,0,0,9,0,,,15,12,2012
16-Dec-12,0,0,0,0,0,8,0,,,16,12,2012
17-Dec-12,0,0,0,0,0,10,0,,,17,12,2012
18-Dec-12,0,0,0,0,0,9,0,,,18,12,2012
19-Dec-12,0,0,0,0,0,8,0,,,19,12,2012
20-Dec-12,0,0,0,0,0,11,0,,,20,12,2012
21-Dec-12,0,0,0,0,0,6.5,0,,,21,12,2012
22-Dec-12,0,0,0,0,0,7.5,0,,,22,12,2012
23-Dec-12,0,0,0,0,0,8,0,,,23,12,2012
24-Dec-12,0,0,5.8,0,0,1,0,,,24,12,2012
25-Dec-12,0,0,0,0,0,7,0,,,25,12,2012
26-Dec-12,0,0,0,0,0,8.5,0,,,26,12,2012
27-Dec-12,0.8,0,0,0,0,6.3,0,,,27,12,2012
28-Dec-12,0,0,0,0,0,7.5,0,,,28,12,2012
29-Dec-12,1.2,0,0,0,0,6.2,0,,,29,12,2012
30-Dec-12,0,0,0,0,0,7,0,,,30,12,2012
31-Dec-12,0,0,0,0,0,6,0,,,31,12,2012
01-Jan-13,0,0,0,0,0,11.5,0,,,1,1,2013
02-Jan-13,4.1,0,0,0,0,7.6,0,7.5,4.3,2,1,2013
03-Jan-13,0.1,0,9.3,6,0,5.6,0,0.2,0.8,3,1,2013
04-Jan-13,0,0,0,0,0,7,0,,,4,1,2013
05-Jan-13,0,0,0,0,0,6.5,0,,,5,1,2013
06-Jan-13,0,0,0,0,0,11,0,,,6,1,2013
07-Jan-13,0,0,0,0,0,6,0,,,7,1,2013
08-Jan-13,1,0,0,0,0,7,0,1.3,0.4,8,1,2013
09-Jan-13,13,2.8,15,6.5,12,5.5,0,22.5,13.7,9,1,2013
10-Jan-13,1,0,1.5,2,3.5,5.5,0,0.6,1,10,1,2013
11-Jan-13,0,0,0,0,0,8,0,,,11,1,2013
12-Jan-13,0,0,0,0,0,8,0,,,12,1,2013
13-Jan-13,0.3,0,0,0,0,5.8,0,0.4,0.3,13,1,2013
14-Jan-13,0,0,0,0,0,6.5,0,,,14,1,2013
15-Jan-13,0,0,0,0,0,11,0,,,15,1,2013
16-Jan-13,0.6,0,0.3,0,0,6.1,0,0.5,0.5,16,1,2013
17-Jan-13,0,0,0,0,0,8.5,0,,,17,1,2013
18-Jan-13,0,0,0,0,0,8.5,0,,,18,1,2013
19-Jan-13,0,0,0,0,0,8.5,0,,,19,1,2013
20-Jan-13,0,0,0,0,0,7,0,,,20,1,2013
21-Jan-13,0,0,0,0,0,9,0,,,21,1,2013
22-Jan-13,0,0,0,0,0,9,0,,,22,1,2013
23-Jan-13,0,0,0,0,0,6,0,,,23,1,2013
24-Jan-13,5.8,2.8,0.6,0.7,2.1,6.3,0,6,5.5,24,1,2013
25-Jan-13,0,0,0,0,0,10.5,0,,,25,1,2013
26-Jan-13,0,0,0,0,0,8,0,,,26,1,2013
27-Jan-13,0,0,0,0,0,8.5,0,,,27,1,2013
28-Jan-13,0,0,0,0,0,9.5,0,,,28,1,2013
29-Jan-13,0,0,0,0,0,8,0,,,29,1,2013
30-Jan-13,0,0,0,0,0,4,0,,,30,1,2013
31-Jan-13,0,0,0,0,0,9.5,0,,,31,1,2013
01-Feb-13,0,0,0,0,0,7,0,,,1,2,2013
02-Feb-13,0.8,2.4,0,0,0,6.8,0,1.2,0.7,2,2,2013
03-Feb-13,0,2.6,0,0,0,6.5,0,,,3,2,2013
04-Feb-13,0,0,0,0,0,8.5,0,,,4,2,2013
05-Feb-13,0,0,0,0,0,8.5,0,,,5,2,2013
06-Feb-13,0,0,0,0,0,8,0,,,6,2,2013
07-Feb-13,0,0,0,0,0,7,0,,,7,2,2013
08-Feb-13,0.6,0,0,0,0,9.1,0,0.8,0.5,8,2,2013
09-Feb-13,26.9,0,15,16,18,0,0,27,27,9,2,2013
10-Feb-13,22.5,18.2,14.5,24.4,20,2.5,0,40.6,37.5,10,2,2013
11-Feb-13,0.4,0,0,0,0,5,0,1.4,0.3,11,2,2013
12-Feb-13,0,0,0,0,0,5,0,,,12,2,2013
13-Feb-13,2.8,3.6,7.5,2.2,3,6.3,0,3.5,2.1,13,2,2013
14-Feb-13,0,0,0.5,0,0,7,0,,,14,2,2013
15-Feb-13,0,0,0,0,0,7.5,0,,,15,2,2013
16-Feb-13,0,0,0,0,0,9,0,,,16,2,2013
17-Feb-13,0,0,0,0,0,5,0,,,17,2,2013
18-Feb-13,0,0,0.4,0,0.5,4,0,,,18,2,2013
19-Feb-13,3,0,5,4.5,0,6,0,3.4,3.9,19,2,2013
20-Feb-13,0,0,0,0,0,6,0,,,20,2,2013
21-Feb-13,0,0,0,0,0,4,0,,,21,2,2013
22-Feb-13,0,0,0,0,0,4,0,,,22,2,2013
23-Feb-13,0,0,0,0,0,5.5,0,,,23,2,2013
24-Feb-13,0,0,0,0,0,9,0,,,24,2,2013
25-Feb-13,0,0,0,0,0,4.5,0,,,25,2,2013
26-Feb-13,0,0,0,0,0,4.5,0,,,26,2,2013
27-Feb-13,9.6,2.9,9,2.6,5.7,6.1,0,12.2,7.4,27,2,2013
28-Feb-13,0,0,0,0,0,7,0,,,28,2,2013
01-Mar-13,0,0,0,0,0,8,0,,,1,3,2013
02-Mar-13,0,0,0,0,0,7.5,0,,,2,3,2013
03-Mar-13,0,0,0,0,0,8,0,,,3,3,2013
04-Mar-13,0,0,0,0,0,5,0,,,4,3,2013
05-Mar-13,0,0,0,0,0,5,0,,,5,3,2013
06-Mar-13,0,0,0,0,0,4,0,,,6,3,2013
07-Mar-13,1,0,6.5,1,6.5,5.5,0,1.5,0.8,7,3,2013
08-Mar-13,33.5,0,58.7,15,24,0,0,48.5,33.8,8,3,2013
09-Mar-13,0,0,0,0,0,7,0,,,9,3,2013
10-Mar-13,0,0,0,0,0,7,0,,,10,3,2013
11-Mar-13,0,0,0,0,0,6,0,,,11,3,2013
12-Mar-13,0,0,0,0,0,6,0,,,12,3,2013
13-Mar-13,0,0,0,0,0,7,0,,,13,3,2013
14-Mar-13,0,0,0,0,0,5,0,,,14,3,2013
15-Mar-13,1.4,0,2,2.5,0.4,2.4,0,1.6,0.8,15,3,2013
16-Mar-13,0,0,0,0,0,3,0,,,16,3,2013
17-Mar-13,1,0,0,0,0,4.5,0,1.1,0.1,17,3,2013
18-Mar-13,2.8,0,1,0,0,1.3,0,3.5,3.4,18,3,2013
19-Mar-13,0,0,0,0,0,6,0,,,19,3,2013
20-Mar-13,0,0,0,0,0,5,0,,,20,3,2013
21-Mar-13,0,0,0,0,0,4.5,0,,,21,3,2013
22-Mar-13,6,0,3,1.5,4,3.5,0,6.9,7,22,3,2013
23-Mar-13,0,0,0,0,0,5.5,0,,,23,3,2013
24-Mar-13,0,0,0,0,0,5.5,0,,,24,3,2013
25-Mar-13,0,0,0,0,0,6.5,0,,,25,3,2013
26-Mar-13,0,0,0,0,0,4.5,0,,,26,3,2013
27-Mar-13,0,0,0,0,0,3.5,0,,,27,3,2013
28-Mar-13,2,1.5,3.5,0.9,8,3.5,0,1.5,1.8,28,3,2013
29-Mar-13,0,11.7,0,0,0,4.5,0,,,29,3,2013
30-Mar-13,0.3,6.7,0,0,0,1.3,0,0.5,5.7,30,3,2013
31-Mar-13,0.9,1.9,5.7,14.5,8,1.9,0,0.7,1.5,31,3,2013
01-Apr-13,9.5,1.5,46,37,18,0,0,15.8,13.5,1,4,2013
02-Apr-13,0.5,1.9,4,0,0,3,0,0.6,0.4,2,4,2013
03-Apr-13,0,0,0,0,0,5,0,,,3,4,2013
04-Apr-13,0,0,0,0,0,3,0,,,4,4,2013
05-Apr-13,0,0,0,0,0,1.5,0,,,5,4,2013
06-Apr-13,1.1,0,0,0,0,0.1,0,1.5,1.3,6,4,2013
07-Apr-13,3.5,0.3,7,3.2,9,2,0,6.2,6.2,7,4,2013
08-Apr-13,5.2,0.4,8.5,3.1,2,1.7,0,6.1,6,8,4,2013
09-Apr-13,3.8,6.8,0.3,1.1,1,2.3,0,4.1,3.7,9,4,2013
10-Apr-13,0,0,0,0,0,4,0,,,10,4,2013
11-Apr-13,0,0,0,0,0,4.5,0,,,11,4,2013
12-Apr-13,0,0,0,0,0,4.5,0,,,12,4,2013
13-Apr-13,0,0,0,0,0,2.5,0,,,13,4,2013
14-Apr-13,0,0,0,0,0,3,0,,,14,4,2013
15-Apr-13,0,0,0,0,0,4,0,,,15,4,2013
16-Apr-13,15.8,5.6,79,74.2,45,0.3,0,24.9,15,16,4,2013
17-Apr-13,57.2,17,79.6,63.5,94,1.7,0,60.5,57,17,4,2013
18-Apr-13,0,0,0,0,0,2,0,,,18,4,2013
19-Apr-13,0,0,0,0,0,3,0,,,19,4,2013
20-Apr-13,0,0,0,0,0,2.5,0,,,20,4,2013
21-Apr-13,0,0,0,0,0,2,0,,,21,4,2013
22-Apr-13,0,0,0,0,0,3,0,,,22,4,2013
23-Apr-13,0,0,0,0,0,2,0,,,23,4,2013
24-Apr-13,0,0,0,0,0,3,0,,,24,4,2013
25-Apr-13,0,0,0,0,0,3,0,,,25,4,2013
26-Apr-13,0,0,0,0,0,4,0,,,26,4,2013
27-Apr-13,0,0,0,0,0,6,0,,,27,4,2013
28-Apr-13,1,0,0,0,0,3,0,0.9,1,28,4,2013
29-Apr-13,0,0,0,0,0,3,0,,,29,4,2013
30-Apr-13,0,0,0,0,0,2.5,0,0,0,30,4,2013
01-May-13,1.5,0,4.5,1.5,13,2.5,0,2.1,2.5,1,5,2013
02-May-13,15.5,2.3,12,6.5,7,0.5,0,24.5,13.5,2,5,2013
03-May-13,2.7,9.1,16,0,0,1.7,0,2.8,2.5,3,5,2013
04-May-13,0,0,0,0,0,3,0,0,0,4,5,2013
05-May-13,0,0,0,0,0,3,0,0,0,5,5,2013
06-May-13,0,0,0,0,0,2,0,0,0,6,5,2013
07-May-13,0,0,0,0,0,3,0,0,0,7,5,2013
08-May-13,9,3.9,8,4.5,9,0,0,12,8,8,5,2013
09-May-13,0,0,0,0,0,3,0,0,0,9,5,2013
10-May-13,0,0,0,0,0,6,0,0,0,10,5,2013
11-May-13,0,0,0,0,0,2,0,0,0,11,5,2013
12-May-13,0,0,0,0,0,1.5,0,0,0,12,5,2013
13-May-13,0,0,0,0,0,3,0,0,0,13,5,2013
14-May-13,0,0,0,0,0,1.5,0,0,0,14,5,2013
15-May-13,0,0,0,0,0,1,0,0,0,15,5,2013
16-May-13,0.4,0,0,0,0,0.4,0,0.3,0.5,16,5,2013
17-May-13,0,0,0,0,0,4,0,0,0,17,5,2013
18-May-13,0,0,0,0,0,3.5,0,0,0,18,5,2013
19-May-13,0,0,0,0,0,1.5,0,0,0,19,5,2013
20-May-13,0,0,0,0,0,1.5,0,0,0,20,5,2013
21-May-13,1,0.8,0.5,0,0,1.5,0,1.5,1.4,21,5,2013
22-May-13,0,0,0,0,0.9,1.5,0,0,0,22,5,2013
23-May-13,0,0,0,0,0,1.5,0,0,0,23,5,2013
24-May-13,0,0,0,0,0,1,0,0,0,24,5,2013
25-May-13,11,0,26,13.5,0,0,0,18.8,9.5,25,5,2013
26-May-13,24.1,4.2,80,37,47,0,0,25.5,33,26,5,2013
27-May-13,3.8,0,10.5,5,5,1.3,0,10.5,3.5,27,5,2013
28-May-13,8.7,0,8,6,14,0.2,0,9,18.5,28,5,2013
29-May-13,13.7,0,42,31,20,0,0,21,12,29,5,2013
30-May-13,11.7,0,27.5,15,14,0,0,17,10.1,30,5,2013
31-May-13,17.8,9,0,14,25,1.8,0,23.5,18.9,31,5,2013
01-Jun-13,45.9,0,79.9,84.5,74,0,0,41.2,55.5,1,6,2013
02-Jun-13,26,60,27.1,26.4,22,0,0,28,29,2,6,2013
03-Jun-13,14.8,5.3,13.5,14.8,16,0,0,13.9,15.2,3,6,2013
04-Jun-13,13.3,1.4,3.3,3.5,5.5,0,0,17,14,4,6,2013
05-Jun-13,0,0,0.2,0,0,1,0,,,5,6,2013
06-Jun-13,0.5,0,0,0,0,0.5,0,1,0.6,6,6,2013
07-Jun-13,17,4.5,49.2,21,31,0,0,20.5,14.6,7,6,2013
08-Jun-13,18.5,16,10.6,12.9,13,0.5,0,31,20.5,8,6,2013
09-Jun-13,0,0,0,0,0,1.5,0,,,9,6,2013
10-Jun-13,0,0,0,0,0,1.5,0,,,10,6,2013
11-Jun-13,0,0,0,0,0,3.5,0,,,11,6,2013
12-Jun-13,6,1.3,17.1,4.9,10,1,0,9.3,5.8,12,6,2013
13-Jun-13,23.8,1.1,16.2,10.5,22,0,0,37.5,24,13,6,2013
14-Jun-13,8,3.2,36.7,16,34,4,0,7.4,9,14,6,2013
15-Jun-13,0,0,2,0,0,2,0,,,15,6,2013
16-Jun-13,0,0,0,0,0,2,0,,,16,6,2013
17-Jun-13,0,0,0,0,0,2,0,,,17,6,2013
18-Jun-13,10,0,9,6,18,2,0,8.3,7.6,18,6,2013
19-Jun-13,0.2,0,0,0.5,0,0.7,0,0.2,0.2,19,6,2013
20-Jun-13,1,0,0,0,0,0.7,0,,,20,6,2013
21-Jun-13,10.4,0,20,27.5,16,0.1,0,10.5,6.5,21,6,2013
22-Jun-13,0,0,0,0,0,2,0,,,22,6,2013
23-Jun-13,0,0,0,0,0,1.5,0,,,23,6,2013
24-Jun-13,24,16.9,47,83,72,0,0,30,19.8,24,6,2013
25-Jun-13,7,9,10.5,3,2,0,0,8,8.7,25,6,2013
26-Jun-13,5.6,0.2,8,6,5,0.6,0,3.5,5.3,26,6,2013
27-Jun-13,0,0,0,0,0,2.5,0,,,27,6,2013
28-Jun-13,0,0,0,0,0,0.5,0,,,28,6,2013
29-Jun-13,0,0,0,0,0,0.5,0,,,29,6,2013
30-Jun-13,0,0,0,0,0,0.5,0,,,30,6,2013
01-Jul-13,0,1.2,0,0,0,1,0,,,1,7,2013
02-Jul-13,0,0,0,0,0,1,0,,,2,7,2013
03-Jul-13,0,0,0,0,0,1,0,,,3,7,2013
04-Jul-13,0,2.7,0,0,0,1.5,0,,,4,7,2013
05-Jul-13,0.5,0,0,0,0,1,0,0.4,0.4,5,7,2013
06-Jul-13,0,0,13.5,8.5,0,1,0,,,6,7,2013
07-Jul-13,0.1,0,5,1.9,1,1.1,0,1.2,0.1,7,7,2013
08-Jul-13,0,0,0,0,0,0.5,0,,,8,7,2013
09-Jul-13,0,0,0,0,0,1.5,0,,,9,7,2013
10-Jul-13,0,0,0,0,0,2,0,,,10,7,2013
11-Jul-13,0,0,0,0,0,1.5,0,,,11,7,2013
12-Jul-13,0,0,0,0,0,1.5,0,,,12,7,2013
13-Jul-13,1,2.2,3,2,10,2,0,1.2,1.1,13,7,2013
14-Jul-13,7.8,5,2.8,3.5,4,0,0,9.7,8.5,14,7,2013
15-Jul-13,0.8,0,2.5,1.5,1,0.8,0,1.4,0.5,15,7,2013
16-Jul-13,0,0,1,0,0,1.5,0,,,16,7,2013
17-Jul-13,1.5,2.4,0,1,1,1,0,1.5,1.4,17,7,2013
18-Jul-13,15.3,1.9,62.4,26,20,0,0,17.7,16.8,18,7,2013
19-Jul-13,23,4.7,29.5,8,15,0,0,23.3,26.3,19,7,2013
20-Jul-13,0,0.2,0,0,1,1,0,,,20,7,2013
21-Jul-13,0,0,0,0,0,1,0,,,21,7,2013
22-Jul-13,21.7,2.8,20.7,20.5,26,0,0,31.5,26.5,22,7,2013
23-Jul-13,10.8,5,6,4.5,6,0.8,0,8.8,14,23,7,2013
24-Jul-13,0,0,0.5,0,0,1.5,0,,,24,7,2013
25-Jul-13,0,0,0,0,0,1.5,0,,,25,7,2013
26-Jul-13,21.9,0,34.5,20.7,17,0,0,29.5,22.5,26,7,2013
27-Jul-13,10.7,5.7,21,16.5,15,0,0,14.7,12.6,27,7,2013
28-Jul-13,2.8,1.3,6.5,3.5,4.5,0.8,0,2.6,3,28,7,2013
29-Jul-13,0,0,0,0,0,1,0,,,29,7,2013
30-Jul-13,0,0,0,0,0,1,0,,,30,7,2013
31-Jul-13,0,0,0,0,0,2.5,0,,,31,7,2013
01-Aug-13,0,0,0,0,0,4.5,0,,,1,8,2013
02-Aug-13,0,0,0,0,0,2.5,0,,,2,8,2013
03-Aug-13,0,0,0,0,0,2,0,,,3,8,2013
04-Aug-13,0,0,0,0,0,1,0,,,4,8,2013
05-Aug-13,1,0,0,0,0,1.5,0,1.3,0.7,5,8,2013
06-Aug-13,18.5,27.8,20.3,20.7,12,0,0,20.7,13.9,6,8,2013
07-Aug-13,16.8,43.6,9.5,9,14,0,0,21.6,16.1,7,8,2013
08-Aug-13,0.3,4.7,0.7,0.5,0,1.3,0,,0.5,8,8,2013
09-Aug-13,0,0,0,0,0,2.5,0,,,9,8,2013
10-Aug-13,0,0,0,0,0,2,0,,,10,8,2013
11-Aug-13,0,0,0,0,0,1.5,0,,,11,8,2013
12-Aug-13,45.5,12.4,73,59,40,0,0,52,43.5,12,8,2013
13-Aug-13,12,12.5,17,20,18,1,0,13.5,14.9,13,8,2013
14-Aug-13,11,4.2,11.5,24.5,20,0.5,0,12.8,11.5,14,8,2013
15-Aug-13,8,10.2,60,20.05,15,0,0,13.4,10.5,15,8,2013
16-Aug-13,15.3,3.3,30,27.5,20,0,0,19,13.3,16,8,2013
17-Aug-13,4.5,2.1,7,6.5,10,0,0,5.5,6.2,17,8,2013
18-Aug-13,0,0,0,0,0,2,0,,,18,8,2013
19-Aug-13,0,0,0,0,0,1.5,0,,,19,8,2013
20-Aug-13,11.8,3.7,6,12,30.2,1.3,0,28,14.9,20,8,2013
21-Aug-13,13.7,0,51,23,3.5,0.2,0,3.3,15.5,21,8,2013
22-Aug-13,0,0,0,0,0,1,0,,,22,8,2013
23-Aug-13,0,0,0,0,0,1.5,0,,,23,8,2013
24-Aug-13,0,0,0,0,0,1.5,0,,,24,8,2013
25-Aug-13,0,0,0,0,0,1.5,0,,,25,8,2013
26-Aug-13,0,0,0,0,0,2,0,,,26,8,2013
27-Aug-13,1.8,0,35.3,40,25,1.3,0,7.8,4,27,8,2013
28-Aug-13,60,37,95.5,93,26,0,0,96,78.5,28,8,2013
29-Aug-13,12,3.3,18,7.5,11,1.5,0,15.5,12.3,29,8,2013
30-Aug-13,11,5.9,21,0,0.9,1.5,0,15.5,,30,8,2013
31-Aug-13,18,2.3,18,0,0.6,0,0,18.4,24,31,8,2013
01-Sep-13,0,0,0,0,0,0.5,0,,,1,9,2013
02-Sep-13,4,0,0,6.5,16,1.5,0,7.5,5.1,2,9,2013
03-Sep-13,0,0,15.5,0,0,1.4,0,,,3,9,2013
